stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopArea:LIL1332,"Riegas",,0,0,,,1,
StopArea:LIL588,"Mairie",,47.48101807,-2.39701274,,,1,
StopArea:LIL1233,"Barges",,47.47863921,-2.43455572,,,1,
StopArea:LIL587,"Office de tourisme",,47.48326849,-2.47262214,,,1,
StopArea:LIL790,"Route du Bile",,47.45987062,-2.4771712,,,1,
StopArea:LIL1274,"Lesseps",,47.27320683,-2.21851729,,,1,
StopArea:LIL777,"Sautron",,47.26370423,-2.22554021,,,1,
StopArea:LIL778,"Perthuischaud",,47.26356529,-2.23444357,,,1,
StopArea:LIL404,"La Vecquerie",,47.25647399,-2.25954968,,,1,
StopArea:LIL403,"Polyclinique",,47.25312387,-2.26359032,,,1,
StopArea:LIL411,"Etoile du Matin",,47.25570823,-2.27114493,,,1,
StopArea:LIL583,"Place du Marché",,47.26003488,-2.33785014,,,1,
StopArea:LIL581,"La Chapelle",,47.26574023,-2.34056285,,,1,
StopArea:LIL1255,"E. Outtier",,0,0,,,1,
StopArea:LIL580,"Dauphin SNCF",,47.27013192,-2.34619056,,,1,
StopArea:LIL542,"Marché Guézy",,47.27172519,-2.34321247,,,1,
StopArea:LIL570,"Caillaud",,47.27349388,-2.34275477,,,1,
StopArea:LIL572,"Le Moulin",,47.27344877,-2.33774718,,,1,
StopArea:LIL573,"Maison du Guézy",,47.27475435,-2.33443714,,,1,
StopArea:LIL577,"Le Guézy",,47.27161223,-2.34500108,,,1,
StopArea:LIL578,"Cuy",,47.27778483,-2.34026892,,,1,
StopArea:LIL575,"Ville aux Fèves",,47.27984275,-2.34499862,,,1,
StopArea:LIL564,"Ville Halgand",,47.28107867,-2.35051269,,,1,
StopArea:LIL574,"Boulevard de la Forêt",,47.28149339,-2.3556257,,,1,
StopArea:LIL579,"La Guilleraie",,47.27779582,-2.35626728,,,1,
StopArea:LIL576,"Avenue de Lyon",,47.27733657,-2.35810364,,,1,
StopArea:LIL547,"Mazy",,47.27459567,-2.36076051,,,1,
StopArea:LIL549,"Avenue de Rhuys",,47.27564628,-2.36221527,,,1,
StopArea:LIL550,"Lafayette",,47.27884969,-2.36426563,,,1,
StopArea:LIL559,"Palmiers",,47.28125677,-2.36882286,,,1,
StopArea:LIL788,"GARE SNCF Les Pins",,47.28362983,-2.36518427,,,1,
StopArea:LIL848,"Allée Cavalière",,47.28465551,-2.37394724,,,1,
StopArea:LIL562,"Tréméac",,47.286671,-2.37882077,,,1,
StopArea:LIL545,"Marché",,47.28635923,-2.3937568,,,1,
StopArea:LIL552,"Foyer",,47.28377213,-2.40464859,,,1,
StopArea:LIL561,"Royal",,47.28286419,-2.40844431,,,1,
StopArea:LIL563,"Tennis",,47.28221606,-2.41131533,,,1,
StopArea:LIL557,"Sarcelles",,47.28079126,-2.41718399,,,1,
StopArea:LIL541,"Stade",,47.28015592,-2.42426768,,,1,
StopArea:LIL670,"Sterwitz",,47.28230403,-2.42899183,,,1,
StopArea:LIL666,"Gare SNCF",,47.2817637,-2.43299871,,,1,
StopArea:LIL665,"Porte Joie",,47.2808238,-2.43122735,,,1,
StopArea:LIL669,"Centre",,47.27762225,-2.43045613,,,1,
StopArea:LIL657,"Clémenceau",,47.27384561,-2.43160652,,,1,
StopArea:LIL659,"Océan",,47.27125902,-2.43407411,,,1,
StopArea:LIL683,"Bel Air",,47.27052976,-2.43080757,,,1,
StopArea:LIL679,"Grandes Terres",,47.26773033,-2.43056823,,,1,
StopArea:LIL682,"Kerdun",,47.26466732,-2.43192573,,,1,
StopArea:LIL685,"Franchet d'Esperey",,47.26608767,-2.4369822,,,1,
StopArea:LIL678,"Maréchal Juin",,47.26764356,-2.44025217,,,1,
StopArea:LIL677,"Korrigans",,47.2647937,-2.44269116,,,1,
StopArea:LIL680,"Le Scall",,47.26340344,-2.44802705,,,1,
StopArea:LIL647,"Les Ajoncs",,47.26541312,-2.45229615,,,1,
StopArea:LIL643,"Govelle",,47.26729228,-2.45408343,,,1,
StopArea:LIL653,"Dervin",,47.26976505,-2.45917001,,,1,
StopArea:LIL654,"Dilane",,47.27113383,-2.47132697,,,1,
StopArea:LIL641,"Roche Mathieu",,47.27207125,-2.47691283,,,1,
StopArea:LIL642,"Centre",,47.27504562,-2.48111018,,,1,
StopArea:LIL736,"Ker d'Abas",,47.27596761,-2.48670919,,,1,
StopArea:LIL645,"VVF",,47.27986266,-2.48738432,,,1,
StopArea:LIL655,"Valentin",,47.27824638,-2.4819319,,,1,
StopArea:LIL637,"Barrière",,47.28336642,-2.50322062,,,1,
StopArea:LIL639,"Provost",,47.2859716,-2.50750771,,,1,
StopArea:LIL619,"Gare SNCF",,47.28984636,-2.50748207,,,1,
StopArea:LIL582,"Place Leclerc",,47.26592184,-2.34330071,,,1,
StopArea:LIL1301,"Parmentier",,0,0,,,1,
StopArea:LIL740,"Petit-Poissevin",,47.34569052,-2.39993105,,,1,
StopArea:LIL741,"La Guérandaise",,47.35444592,-2.39032216,,,1,
StopArea:LIL1232,"Bouzaire",,47.36604228,-2.38003834,,,1,
StopArea:LIL517,"Brezean",,47.35939936,-2.45109285,,,1,
StopArea:LIL605,"Coispean",,47.36535946,-2.46580137,,,1,
StopArea:LIL703,"Pigeon Blanc",,47.37655613,-2.45976307,,,1,
StopArea:LIL1193,"ZA de Kergoulinet",,47.39333888,-2.46012438,,,1,
StopArea:LIL722,"Centre",,47.39897955,-2.46027961,,,1,
StopArea:LIL720,"Kerlagadec",,47.39445165,-2.46546407,,,1,
StopArea:LIL718,"Trevigale",,47.39652091,-2.47023989,,,1,
StopArea:LIL719,"Le Lany",,47.39694637,-2.47210545,,,1,
StopArea:LIL701,"Kerguillote",,47.39560439,-2.48602789,,,1,
StopArea:LIL704,"Ker-Al-Men",,47.3989813,-2.48844653,,,1,
StopArea:LIL712,"Kerro",,47.39892532,-2.49116667,,,1,
StopArea:LIL710,"Soursac",,47.40074267,-2.49320817,,,1,
StopArea:LIL705,"Lanseria",,47.40371419,-2.49354546,,,1,
StopArea:LIL1192,"Promota",,47.40188767,-2.48843187,,,1,
StopArea:LIL711,"Quimiac",,47.40633941,-2.48441421,,,1,
StopArea:LIL723,"Kerdandec",,47.41189377,-2.47662044,,,1,
StopArea:LIL721,"Sorloc",,47.4159538,-2.47208298,,,1,
StopArea:LIL706,"Kercabellec",,47.40828873,-2.46430845,,,1,
StopArea:LIL709,"Les Paludiers",,47.40467597,-2.46145372,,,1,
StopArea:LIL1194,"Ecole",,47.3992619,-2.45764863,,,1,
StopArea:LIL714,"La Vigne",,47.39790105,-2.45406544,,,1,
StopArea:LIL715,"Trevin",,47.39441265,-2.44893356,,,1,
StopArea:LIL716,"Kerroué",,47.39846012,-2.44662978,,,1,
StopArea:LIL717,"Fontaine Braz",,47.40201884,-2.44563276,,,1,
StopArea:LIL707,"Breherin",,47.40381481,-2.45164381,,,1,
StopArea:LIL713,"Le Velin",,47.40128408,-2.45838696,,,1,
StopArea:LIL523,"Ker marie",,47.32789317,-2.44173044,,,1,
StopArea:LIL522,"Croix de Kerbezo",,47.32798485,-2.44683064,,,1,
StopArea:LIL521,"Clis",,47.33717431,-2.46703954,,,1,
StopArea:LIL615,"L'Etoile",,47.34479828,-2.4830968,,,1,
StopArea:LIL614,"Le Manoir",,47.34888946,-2.48658292,,,1,
StopArea:LIL608,"les Quatre Routes",,47.3530205,-2.49055154,,,1,
StopArea:LIL617,"Le Moulin",,47.35130419,-2.49243857,,,1,
StopArea:LIL616,"La Frégate",,47.35067425,-2.49785158,,,1,
StopArea:LIL613,"Grande Douve",,47.34632524,-2.50395405,,,1,
StopArea:LIL607,"Colbert",,47.34482604,-2.50497506,,,1,
StopArea:LIL609,"Bellanger",,47.34496567,-2.5086144,,,1,
StopArea:LIL610,"Port",,47.34669424,-2.51068047,,,1,
StopArea:LIL606,"Garlahy",,47.34827096,-2.51220245,,,1,
StopArea:LIL612,"Ker Elisabeth",,47.35592844,-2.51864459,,,1,
StopArea:LIL611,"Brandu",,47.36146533,-2.52270541,,,1,
StopArea:LIL604,"Sissac",,47.36369883,-2.52662367,,,1,
StopArea:LIL603,"Moulin de Praillane",,47.36664283,-2.52213417,,,1,
StopArea:LIL596,"Saint-Sébastien de Piriac",,47.36727609,-2.51633958,,,1,
StopArea:LIL602,"Kervin",,47.37230554,-2.5269035,,,1,
StopArea:LIL601,"Kerdinio",,47.37806247,-2.53069026,,,1,
StopArea:LIL595,"Croix de Kerdinio",,47.37849991,-2.52660044,,,1,
StopArea:LIL600,"Grain",,47.37809153,-2.53986578,,,1,
StopArea:LIL599,"Tranchée",,47.37748238,-2.54258351,,,1,
StopArea:LIL597,"Centre",,47.37872575,-2.54680988,,,1,
StopArea:LIL598,"Pen An Ran",,47.37342973,-2.55027101,,,1,
StopArea:LIL635,"Mairie",,47.29488904,-2.51151803,,,1,
StopArea:LIL634,"Lenigo",,47.29865223,-2.51693263,,,1,
StopArea:LIL627,"Saint-Jean de Dieu",,47.30038797,-2.52238438,,,1,
StopArea:LIL632,"Océarium",,47.30075379,-2.52559781,,,1,
StopArea:LIL618,"Saint-Goustan",,47.30038944,-2.52994948,,,1,
StopArea:LIL631,"Castouillet",,47.29905423,-2.53507238,,,1,
StopArea:LIL630,"Port Val",,47.2985103,-2.54320028,,,1,
StopArea:LIL633,"Port aux Rocs",,47.29432252,-2.54644648,,,1,
StopArea:LIL638,"La Vigie",,47.28880454,-2.53496511,,,1,
StopArea:LIL1304,"Pierre Longue",,47.28938919,-2.53848551,,,1,
StopArea:LIL621,"Sable Menu",,47.28820997,-2.52145478,,,1,
StopArea:LIL620,"korrigans",,47.26479374,-2.44269121,,,1,
StopArea:LIL622,"Pré Neuf",,47.29276324,-2.52775345,,,1,
StopArea:LIL623,"Rohello",,47.29569135,-2.52030302,,,1,
StopArea:LIL624,"Henri Dunant",,47.29185479,-2.51916577,,,1,
StopArea:LIL625,"Hôpital",,47.29056792,-2.51459997,,,1,
StopArea:LIL626,"Stade",,47.28765443,-2.51429982,,,1,
StopArea:LIL636,"Océan",,47.27125902,-2.43407411,,,1,
StopArea:LIL628,"Leclerc",,47.28762297,-2.50993652,,,1,
StopArea:LIL629,"Place Dinan",,47.29210515,-2.51016674,,,1,
StopArea:LIL668,"Marché",,0,0,,,1,
StopArea:LIL801,"Le Quai",,0,0,,,1,
StopArea:LIL684,"Promenade",,0,0,,,1,
StopArea:LIL681,"Bois/Plage",,0,0,,,1,
StopArea:LIL675,"Hotel de Ville",,0,0,,,1,
StopArea:LIL663,"Toullain",,0,0,,,1,
StopArea:LIL656,"Dr Sourdille",,0,0,,,1,
StopArea:LIL658,"Clos Belay",,0,0,,,1,
StopArea:LIL660,"Pierre Plate",,0,0,,,1,
StopArea:LIL662,"Pré de la Lande",,0,0,,,1,
StopArea:LIL674,"Petit Prince",,0,0,,,1,
StopArea:LIL664,"Meunier",,0,0,,,1,
StopArea:LIL661,"Charmilles",,0,0,,,1,
StopArea:LIL673,"Les Mouettes",,0,0,,,1,
StopArea:LIL671,"Europe",,0,0,,,1,
StopArea:LIL667,"OTSI",,0,0,,,1,
StopArea:LIL728,"Mairie du Guézy",,47.27161223,-2.34500108,,,1,
StopArea:LIL548,"Avenue Saint-Geoges",,47.27289011,-2.3503223,,,1,
StopArea:LIL544,"Rond Point de Breil",,47.28130608,-2.37651266,,,1,
StopArea:LIL546,"Piscine",,47.28173573,-2.38032713,,,1,
StopArea:LIL543,"Châteaubriant",,47.28400251,-2.38612435,,,1,
StopArea:LIL1302,"La Poste",,0,0,,,1,
StopArea:LIL571,"Beslon",,47.29347479,-2.39029739,,,1,
StopArea:LIL568,"Haut Brivin",,47.30044055,-2.38614032,,,1,
StopArea:LIL569,"Kerquessaud",,47.30457012,-2.37920074,,,1,
StopArea:LIL567,"Villeneuve",,47.30368028,-2.38139057,,,1,
StopArea:LIL730,"Saint-Servais",,47.30128535,-2.3713606,,,1,
StopArea:LIL789,"Drevet",,47.28511792,-2.40515809,,,1,
StopArea:LIL729,"Cimetière",,47.28941591,-2.38466496,,,1,
StopArea:LIL1281,"Avenue Noëlles",,47.29137369,-2.39413341,,,1,
StopArea:LIL731,"Prevenerie",,47.2972288,-2.36618759,,,1,
StopArea:LIL732,"Cité du Rocher",,47.29160188,-2.3731692,,,1,
StopArea:LIL733,"Bole Eden",,47.28858507,-2.37302568,,,1,
StopArea:LIL1303,"Avenue De Joyeuse",,47.28359611,-2.41209992,,,1,
StopArea:LIL1254,"La Jo",,47.28740984,-2.35957314,,,1,
StopArea:LIL1321,"Herbins",,0,0,,,1,
StopArea:LIL1320,"E. Herriot",,0,0,,,1,
StopArea:LIL1314,"La Pommerais",,0,0,,,1,
StopArea:LIL1313,"La Paclais",,0,0,,,1,
StopArea:LIL1315,"Ker David Hete",,0,0,,,1,
StopArea:LIL1316,"La Morandais",,0,0,,,1,
StopArea:LIL1317,"La Geriais",,0,0,,,1,
StopArea:LIL1318,"La Chaussée",,0,0,,,1,
StopArea:LIL1319,"Za Harrois",,0,0,,,1,
StopArea:LIL1328,"Plaisance",,0,0,,,1,
StopArea:LIL1324,"Jean Du Dresnay",,0,0,,,1,
StopArea:LIL1325,"Mairie",,0,0,,,1,
StopPoint:LIL25502O,"Les Pierres Couchées",,47.20503534,-2.15353151,,,0,StopArea:LIL773
StopPoint:LILNav2461,"Les Cigales",,0,0,,,0,StopArea:LIL1295
StopPoint:LILNav2276,"Les Rochelets",,47.21607284,-2.15501985,,,0,StopArea:LIL1226
StopPoint:LILtp12O,"Saint-Brévin l'Océan",,47.23095256,-2.17567559,,,0,StopArea:LIL917
StopPoint:LIL06215O,"La Courance",,47.23837306,-2.16938842,,,0,StopArea:LIL165
StopPoint:LIL06217O,"Pôle de Bresse",,47.24789543,-2.16230932,,,0,StopArea:LIL281
StopPoint:LIL5708O,"Chêne Bonnet",,47.27746789,-2.06462743,,,0,StopArea:LIL925
StopPoint:LIL23222O,"Mindin",,47.26549089,-2.16786692,,,0,StopArea:LIL248
StopPoint:LIL22316O,"Maison départementale",,47.26755204,-2.159137,,,0,StopArea:LIL237
StopPoint:LIL6139O,"Le Tertre",,47.26852813,-2.11508523,,,0,StopArea:LIL926
StopPoint:LIL05568O,"Centre",,47.27752117,-2.05916851,,,0,StopArea:LIL79
StopPoint:LIL23734O,"Square Kerbez",,47.28828805,-2.02992642,,,0,StopArea:LIL352
StopPoint:LIL14751N,"Quai",,47.2888159,-2.0273428,,,0,StopArea:LIL787
StopPoint:LIL5585O,"Café de l'avenir",,47.28650597,-2.01826883,,,0,StopArea:LIL898
StopPoint:LIL20826O,"Louise Michèle",,47.28665891,-2.02570325,,,0,StopArea:LIL221
StopPoint:LIL05572O,"Kuhlman",,47.28322549,-2.01609464,,,0,StopArea:LIL150
StopPoint:LIL24835O,"Plein Air",,47.27674571,-2.01191308,,,0,StopArea:LIL894
StopPoint:LIL23627O,"Mairie",,47.25609429,-2.01883587,,,0,StopArea:LIL231
StopPoint:LIL24164O,"Stade-La Fuie",,47.24735514,-1.94609975,,,0,StopArea:LIL899
StopPoint:LIL24548O,"Place de Gaulle",,47.24470414,-1.93609238,,,0,StopArea:LIL282
StopPoint:LIL25506O,"La Jarriais",,47.22008265,-2.09526447,,,0,StopArea:LIL942
StopPoint:LIL5698O,"Les Pilorgères",,47.22071279,-2.07082512,,,0,StopArea:LIL941
StopPoint:LIL5478O,"La Giraudière",,47.21459256,-2.05412221,,,0,StopArea:LIL944
StopPoint:LIL5470O,"Mairie",,47.20549753,-2.04407161,,,0,StopArea:LIL230
StopPoint:LIL5461O,"Ennerie",,47.19446711,-2.02061681,,,0,StopArea:LIL779
StopPoint:LIL05045O,"La Sicaudais",,47.18735013,-1.94740929,,,0,StopArea:LIL182
StopPoint:LIL24124O,"La Fosse des Prés",,47.1986734,-1.90629771,,,0,StopArea:LIL786
StopPoint:LIL24834O,"Route de Paimboeuf",,47.19914748,-1.88730909,,,0,StopArea:LIL785
StopPoint:LIL22764O,"Centre",,47.19970444,-1.87742484,,,0,StopArea:LIL383
StopPoint:LIL06337O,"Centre",,47.18554515,-1.86082011,,,0,StopArea:LIL314
StopPoint:LILNav2377,"Messan",,47.19017663,-1.85611084,,,0,StopArea:LIL1270
StopPoint:LIL22767O,"Centre",,47.18137108,-1.81502273,,,0,StopArea:LIL64
StopPoint:LIL4750O,"Chaussée le Retz",,47.19368794,-1.85129276,,,0,StopArea:LIL772
StopPoint:LIL24827O,"Carrefour",,47.18776892,-1.80723914,,,0,StopArea:LIL945
StopPoint:LIL22098O,"Le Pilon Carrefour",,47.17449873,-1.78698684,,,0,StopArea:LIL739
StopPoint:LIL06578O,"Centre",,47.16825336,-1.72009874,,,0,StopArea:LIL36
StopPoint:LILNav2310,"Tour Eiffel",,47.19976628,-1.75478532,,,0,StopArea:LIL947
StopPoint:LIL06543O,"Centre",,47.19589923,-1.72436958,,,0,StopArea:LIL331
StopPoint:LILNav2311,"Briandière",,47.19010702,-1.69294348,,,0,StopArea:LIL1214
StopPoint:LIL06880O,"Centre",,47.17943982,-1.62328622,,,0,StopArea:LIL29
StopPoint:LIL22118O,"Atout Sud",,47.19309684,-1.571421,,,0,StopArea:LIL6
StopPoint:LIL10091O,"Pirmil",,47.19595304,-1.54278428,,,0,StopArea:LIL280
StopPoint:LIL10096O,"Baco",,47.21274572,-1.55207291,,,0,StopArea:LIL8
StopPoint:LIL15767O,"SNCF sud",,47.2161002,-1.54352065,,,0,StopArea:LIL322
StopPoint:LIL15767N,"SNCF sud",,47.2161002,-1.54352065,,,0,StopArea:LIL322
StopPoint:LIL10096N,"Baco",,47.21274572,-1.55207291,,,0,StopArea:LIL8
StopPoint:LIL10091N,"Pirmil",,47.19595304,-1.54278428,,,0,StopArea:LIL280
StopPoint:LIL22118N,"Atout Sud",,47.19309684,-1.571421,,,0,StopArea:LIL6
StopPoint:LIL06578N,"Centre",,47.16825336,-1.72009874,,,0,StopArea:LIL36
StopPoint:LIL15784N,"Le Pilon Carrefour",,47.17449873,-1.78698684,,,0,StopArea:LIL739
StopPoint:LIL22767N,"Centre",,47.18137108,-1.81502273,,,0,StopArea:LIL64
StopPoint:LIL06337N,"Centre",,47.18554515,-1.86082011,,,0,StopArea:LIL314
StopPoint:LILNav2383,"Messan",,47.19017663,-1.85611084,,,0,StopArea:LIL1270
StopPoint:LIL06880N,"Centre",,47.17943982,-1.62328622,,,0,StopArea:LIL29
StopPoint:LIL4750N,"Chaussée le Retz",,47.19368794,-1.85129276,,,0,StopArea:LIL772
StopPoint:LIL22764N,"Centre",,47.19970444,-1.87742484,,,0,StopArea:LIL383
StopPoint:LILNav2257,"Briandière",,47.19010702,-1.69294348,,,0,StopArea:LIL1214
StopPoint:LIL06543N,"Centre",,47.19589923,-1.72436958,,,0,StopArea:LIL331
StopPoint:LIL7457N,"Tour Eiffel",,47.19976628,-1.75478532,,,0,StopArea:LIL947
StopPoint:LIL24834N,"Route de Paimboeuf",,47.19914748,-1.88730909,,,0,StopArea:LIL785
StopPoint:LIL24548N,"Place de Gaulle",,47.24470414,-1.93609238,,,0,StopArea:LIL282
StopPoint:LIL24164N,"Stade-La Fuie",,47.24735514,-1.94609975,,,0,StopArea:LIL899
StopPoint:LIL24835N,"Plein Air",,47.27674571,-2.01191308,,,0,StopArea:LIL894
StopPoint:LIL05572N,"Kuhlman",,47.28322549,-2.01609464,,,0,StopArea:LIL150
StopPoint:LIL5585N,"Café de l'avenir",,47.28650597,-2.01826883,,,0,StopArea:LIL898
StopPoint:LIL5577N,"Quai",,47.2888159,-2.0273428,,,0,StopArea:LIL787
StopPoint:LIL23627N,"Mairie",,47.25609429,-2.01883587,,,0,StopArea:LIL231
StopPoint:LIL23734N,"Square Kerbez",,47.28828805,-2.02992642,,,0,StopArea:LIL352
StopPoint:LIL5708N,"Chêne Bonnet",,47.27746789,-2.06462743,,,0,StopArea:LIL925
StopPoint:LIL24124N,"La Fosse des Prés",,47.1986734,-1.90629771,,,0,StopArea:LIL786
StopPoint:LIL05045N,"La Sicaudais",,47.18735013,-1.94740929,,,0,StopArea:LIL182
StopPoint:LIL5461N,"Ennerie",,47.19446711,-2.02061681,,,0,StopArea:LIL779
StopPoint:LIL5470N,"Mairie",,47.20549753,-2.04407161,,,0,StopArea:LIL230
StopPoint:LIL5478N,"La Giraudière",,47.21459256,-2.05412221,,,0,StopArea:LIL944
StopPoint:LIL5698N,"Les Pilorgères",,47.22071279,-2.07082512,,,0,StopArea:LIL941
StopPoint:LIL25491N,"La Jarriais",,47.22008265,-2.09526447,,,0,StopArea:LIL942
StopPoint:LIL05568N,"Centre",,47.27752117,-2.05916851,,,0,StopArea:LIL79
StopPoint:LIL6139N,"Le Tertre",,47.26852813,-2.11508523,,,0,StopArea:LIL926
StopPoint:LIL22316N,"Maison départementale",,47.26755204,-2.159137,,,0,StopArea:LIL237
StopPoint:LIL23222N,"Mindin",,47.26549089,-2.16786692,,,0,StopArea:LIL248
StopPoint:LIL06217N,"Pôle de Bresse",,47.24789543,-2.16230932,,,0,StopArea:LIL281
StopPoint:LIL06215N,"La Courance",,47.23837306,-2.16938842,,,0,StopArea:LIL165
StopPoint:LIL593N,"Saint-Brévin l'Océan",,47.23095256,-2.17567559,,,0,StopArea:LIL917
StopPoint:LILNav2265,"Les Rochelets",,47.21607284,-2.15501985,,,0,StopArea:LIL1226
StopPoint:LILNav2460,"Les Cigales",,0,0,,,0,StopArea:LIL1295
StopPoint:LIL25489N,"Les Pierres Couchées",,47.20503534,-2.15353151,,,0,StopArea:LIL773
StopPoint:LIL20826N,"Louise Michèle",,47.28665891,-2.02570325,,,0,StopArea:LIL221
StopPoint:LIL02273O,"Centre",,47.68696875,-1.73655437,,,0,StopArea:LIL277
StopPoint:LILNav84,"Gare Routière SNCF",,48.10343158,-1.6722677,,,0,StopArea:LIL110
StopPoint:LILNav2177,"Transformateur",,47.68405595,-1.68398894,,,0,StopArea:LIL958
StopPoint:LILNav2237,"Centre",,47.62413282,-1.75078947,,,0,StopArea:LIL1212
StopPoint:LIL14370O,"Centre",,47.62850022,-1.83205359,,,0,StopArea:LIL129
StopPoint:LILNav2178,"Gare",,47.65023788,-1.73912165,,,0,StopArea:LIL967
StopPoint:LIL02550O,"Centre",,47.66711534,-1.67138154,,,0,StopArea:LIL89
StopPoint:LILNav2179,"La Foy",,47.65853811,-1.66133012,,,0,StopArea:LIL959
StopPoint:LILNav2180,"Bellevue",,47.68405595,-1.68398894,,,0,StopArea:LIL957
StopPoint:LIL02640O,"Champ de Foire",,47.56503507,-1.62630537,,,0,StopArea:LIL267
StopPoint:LIL23031O,"Gendarmerie",,47.5625101,-1.62726403,,,0,StopArea:LIL956
StopPoint:LIL02996O,"Centre",,47.52277193,-1.61479475,,,0,StopArea:LIL300
StopPoint:LIL02624O,"Centre",,47.59688885,-1.67892464,,,0,StopArea:LIL243
StopPoint:LILNav2181,"Centre",,47.55400541,-1.70065349,,,0,StopArea:LIL806
StopPoint:LIL2672O,"Centre",,47.52695966,-1.66769949,,,0,StopArea:LIL125
StopPoint:LIL02694O,"Bouillon Jaune",,47.51662235,-1.63911777,,,0,StopArea:LIL30
StopPoint:LIL22182O,"L'Alcidais",,47.49032779,-1.63714402,,,0,StopArea:LIL960
StopPoint:LIL15129O,"Centre",,47.46894587,-1.67256689,,,0,StopArea:LIL69
StopPoint:LIL15148O,"Bout de Bois",,47.45219954,-1.63771164,,,0,StopArea:LIL32
StopPoint:LIL24846O,"Centre",,47.41347763,-1.65176046,,,0,StopArea:LIL138
StopPoint:LIL15252O,"La Bosse des Landes",,47.39952299,-1.64483923,,,0,StopArea:LIL952
StopPoint:LIL22395O,"Le Cardo",,47.26168602,-1.58421619,,,0,StopArea:LIL194
StopPoint:LIL22168O,"Bout des Pavés",,47.25465577,-1.57678519,,,0,StopArea:LIL33
StopPoint:LILNav1476,"Hector Berlioz",,47.24042196,-1.57228676,,,0,StopArea:LIL814
StopPoint:LIL25255O,"Longchamp",,47.23864759,-1.57052912,,,0,StopArea:LIL813
StopPoint:LIL22167O,"Les Américains",,47.23610799,-1.56824255,,,0,StopArea:LIL811
StopPoint:LIL22186O,"Charles Le Goffic",,47.23088264,-1.5638936,,,0,StopArea:LIL812
StopPoint:LIL22188O,"Bel Air",,47.22538116,-1.55922832,,,0,StopArea:LIL15
StopPoint:LIL22189O,"Talensac",,47.22148706,-1.55586613,,,0,StopArea:LIL791
StopPoint:LILNav2520,"Commerce",,0,0,,,0,StopArea:LIL1262
StopPoint:LIL22190O,"Duquesne",,47.21721969,-1.55693031,,,0,StopArea:LIL91
StopPoint:LIL22190N,"Duquesne",,47.21721969,-1.55693031,,,0,StopArea:LIL91
StopPoint:LIL22189N,"Talensac",,47.22148706,-1.55586613,,,0,StopArea:LIL791
StopPoint:LIL22188N,"Bel Air",,47.22538116,-1.55922832,,,0,StopArea:LIL15
StopPoint:LIL22186N,"Charles Le Goffic",,47.23088264,-1.5638936,,,0,StopArea:LIL812
StopPoint:LIL22167N,"Les Américains",,47.23610799,-1.56824255,,,0,StopArea:LIL811
StopPoint:LIL25255N,"Longchamp",,47.23864759,-1.57052912,,,0,StopArea:LIL813
StopPoint:LILNav1454,"Hector Berlioz",,47.24042196,-1.57228676,,,0,StopArea:LIL814
StopPoint:LIL22168N,"Bout des Pavés",,47.25465577,-1.57678519,,,0,StopArea:LIL33
StopPoint:LIL22395N,"Le Cardo",,47.26168602,-1.58421619,,,0,StopArea:LIL194
StopPoint:LIL25517O,"La Bosse des Landes",,47.39952299,-1.64483923,,,0,StopArea:LIL952
StopPoint:LIL24846N,"Centre",,47.41347763,-1.65176046,,,0,StopArea:LIL138
StopPoint:LIL15148N,"Bout de Bois",,47.45219954,-1.63771164,,,0,StopArea:LIL32
StopPoint:LIL15129N,"Centre",,47.46894587,-1.67256689,,,0,StopArea:LIL69
StopPoint:LIL22182N,"L'Alcidais",,47.49032779,-1.63714402,,,0,StopArea:LIL960
StopPoint:LILNav2384,"Neuville Rond Point",,47.42049555,-1.65748663,,,0,StopArea:LIL1265
StopPoint:LILNav2300,"Plongeon",,47.46710128,-1.71714529,,,0,StopArea:LIL1210
StopPoint:LILNav2365,"Centre Commercial",,47.47332312,-1.74613897,,,0,StopArea:LIL1240
StopPoint:LIL02457N,"Centre",,47.4754379,-1.76484259,,,0,StopArea:LIL20
StopPoint:LIL02694N,"Bouillon Jaune",,47.51662235,-1.63911777,,,0,StopArea:LIL30
StopPoint:LIL02672N,"Centre",,47.52695966,-1.66769949,,,0,StopArea:LIL125
StopPoint:LILNav1317,"Centre",,47.55400541,-1.70065349,,,0,StopArea:LIL806
StopPoint:LIL02624N,"Centre",,47.59688885,-1.67892464,,,0,StopArea:LIL243
StopPoint:LIL02996N,"Centre",,47.52277193,-1.61479475,,,0,StopArea:LIL300
StopPoint:LIL23031N,"Gendarmerie",,47.5625101,-1.62726403,,,0,StopArea:LIL956
StopPoint:LIL02640N,"Champ de Foire",,47.56503507,-1.62630537,,,0,StopArea:LIL267
StopPoint:LILNav1464,"Bellevue",,47.68405595,-1.68398894,,,0,StopArea:LIL957
StopPoint:LIL2564N,"La Foy",,47.65853811,-1.66133012,,,0,StopArea:LIL959
StopPoint:LIL02550N,"Centre",,47.66711534,-1.67138154,,,0,StopArea:LIL89
StopPoint:LILNav1467,"Transformateur",,47.68405595,-1.68398894,,,0,StopArea:LIL958
StopPoint:LIL02273N,"Centre",,47.68696875,-1.73655437,,,0,StopArea:LIL277
StopPoint:LIL22457N,"Gare",,47.65023788,-1.73912165,,,0,StopArea:LIL967
StopPoint:LILNav2236,"Centre",,47.62413282,-1.75078947,,,0,StopArea:LIL1212
